time_of_day,route,stop_id,stop_name,direction,min_load,max_load,avg_load,us_housing_units_no_vehicle_po,us_housing_units_no_vehicle,us_population_low_income_po,us_population_low_income,population_density,us_population,us_population_eighteen_to_twenty_four_years_old,us_population_eighteen_to_twenty_four_years_old_po,us_population_twenty_five_to_sixty_four_years_old_po,us_population_twenty_five_to_sixty_four_years_old,latitude,longitude
Morning,47,3238, 11TH ST&HARRISON ST N-FS/BZ,Inbound,8,33,18.72727273,0.370944993,709,0.301260023,1746,8201,1746,0.096219931,1746,0.709621993,1746,37.77189,-122.41398
Evening,509,3239, 11TH ST&HARRISON ST S-FS/BZ,Outbound,21,56,38.5,0.370944993,709,0.301260023,1746,8201,1746,0.096219931,1746,0.709621993,1746,37.77197,-122.41276
Evening,27,3239, 11TH ST&HARRISON ST S-FS/BZ,Outbound,31,42,34.5,0.370944993,709,0.301260023,1746,8201,1746,0.096219931,1746,0.709621993,1746,37.77197,-122.41276
Evening,47,3239, 11TH ST&HARRISON ST S-FS/BZ,Outbound,4,25,13.33333333,0.370944993,709,0.301260023,1746,8201,1746,0.096219931,1746,0.709621993,1746,37.77197,-122.41276
Morning,509,3239, 11TH ST&HARRISON ST S-FS/BZ,Outbound,10,49,33,0.370944993,709,0.301260023,1746,8201,1746,0.096219931,1746,0.709621993,1746,37.77197,-122.41276
Morning,47,3239, 11TH ST&HARRISON ST S-FS/BZ,Outbound,15,41,28,0.370944993,709,0.301260023,1746,8201,1746,0.096219931,1746,0.709621993,1746,37.77197,-122.41276
Morning,27,3239, 11TH ST&HARRISON ST S-FS/BZ,Outbound,8,26,19.11111111,0.370944993,709,0.301260023,1746,8201,1746,0.096219931,1746,0.709621993,1746,37.77197,-122.41276
Evening,9,3239, 11TH ST&HARRISON ST S-FS/BZ,Outbound,24,61,35.66666667,0.370944993,709,0.301260023,1746,8201,1746,0.096219931,1746,0.709621993,1746,37.77197,-122.41276
Morning,9,3239, 11TH ST&HARRISON ST S-FS/BZ,Outbound,25,43,34.16666667,0.370944993,709,0.301260023,1746,8201,1746,0.096219931,1746,0.709621993,1746,37.77197,-122.41276
Evening,47,3240, 11TH ST&HOWARD ST N-FS/BZ,Inbound,18,43,30.25,0.709187279,5660,0.569646018,11300,8201,11300,0.120353982,11300,0.66699115,11300,37.77547,-122.41678
Morning,47,3240, 11TH ST&HOWARD ST N-FS/BZ,Inbound,8,37,20.27272727,0.709187279,5660,0.569646018,11300,8201,11300,0.120353982,11300,0.66699115,11300,37.77547,-122.41678
Morning,9,3240, 11TH ST&HOWARD ST N-FS/BZ,Inbound,20,47,33.5,0.709187279,5660,0.569646018,11300,8201,11300,0.120353982,11300,0.66699115,11300,37.77547,-122.41678
Evening,9,3240, 11TH ST&HOWARD ST N-FS/BZ,Inbound,14,40,28.28571429,0.709187279,5660,0.569646018,11300,8201,11300,0.120353982,11300,0.66699115,11300,37.77547,-122.41678
Morning,47,3241, 11TH ST&HOWARD ST S-FS/BZ,Outbound,15,43,30.8,0.476655236,3791,0.378816916,7827,13543,7827,0.109365019,7827,0.669732976,7827,37.77388,-122.41586
Morning,9,3241, 11TH ST&HOWARD ST S-FS/BZ,Outbound,28,45,35.83333333,0.476655236,3791,0.378816916,7827,13543,7827,0.109365019,7827,0.669732976,7827,37.77388,-122.41586
Evening,9,3241, 11TH ST&HOWARD ST S-FS/BZ,Outbound,31,63,39.83333333,0.476655236,3791,0.378816916,7827,13543,7827,0.109365019,7827,0.669732976,7827,37.77388,-122.41586
Evening,47,3241, 11TH ST&HOWARD ST S-FS/BZ,Outbound,7,37,17.44444444,0.476655236,3791,0.378816916,7827,13543,7827,0.109365019,7827,0.669732976,7827,37.77388,-122.41586
Morning,9,3242, 11TH ST&MISSION ST N-FS/BS,Inbound,19,45,31.125,0.476655236,3791,0.378816916,7827,13543,7827,0.109365019,7827,0.669732976,7827,37.77491,-122.41779
Evening,9,3242, 11TH ST&MISSION ST N-FS/BS,Inbound,14,38,27.42857143,0.476655236,3791,0.378816916,7827,13543,7827,0.109365019,7827,0.669732976,7827,37.77491,-122.41779
Evening,9,3243, 11TH ST&MISSION ST S-FS/BZ,Outbound,30,63,40,0.476655236,3791,0.378816916,7827,13543,7827,0.109365019,7827,0.669732976,7827,37.77555,-122.41924
Evening,47,3243, 11TH ST&MISSION ST S-FS/BZ,Outbound,7,37,17.11111111,0.476655236,3791,0.378816916,7827,13543,7827,0.109365019,7827,0.669732976,7827,37.77555,-122.41924
Morning,47,3243, 11TH ST&MISSION ST S-FS/BZ,Outbound,15,43,31.9,0.476655236,3791,0.378816916,7827,13543,7827,0.109365019,7827,0.669732976,7827,37.77555,-122.41924
Morning,9,3243, 11TH ST&MISSION ST S-FS/BZ,Outbound,28,46,37.83333333,0.476655236,3791,0.378816916,7827,13543,7827,0.109365019,7827,0.669732976,7827,37.77555,-122.41924
Evening,509,3244, 11TH ST&MARKET ST E-NS/SB,Inbound,13,35,19.83333333,0.476655236,3791,0.378816916,7827,13543,7827,0.109365019,7827,0.669732976,7827,37.77736,-122.4192
Morning,509,3244, 11TH ST&MARKET ST E-NS/SB,Inbound,22,41,30.5,0.476655236,3791,0.378816916,7827,13543,7827,0.109365019,7827,0.669732976,7827,37.77736,-122.4192
Morning,9,3244, 11TH ST&MARKET ST E-NS/SB,Inbound,15,43,25.875,0.476655236,3791,0.378816916,7827,13543,7827,0.109365019,7827,0.669732976,7827,37.77736,-122.4192
Evening,9,3244, 11TH ST&MARKET ST E-NS/SB,Inbound,10,34,21.125,0.476655236,3791,0.378816916,7827,13543,7827,0.109365019,7827,0.669732976,7827,37.77736,-122.4192
Morning,9,3245, 11TH ST&MARKET ST S-FS/BZ,Outbound,28,46,35.85714286,0.476655236,3791,0.378816916,7827,13543,7827,0.109365019,7827,0.669732976,7827,37.77677,-122.41891
Evening,509,3245, 11TH ST&MARKET ST S-FS/BZ,Outbound,19,56,38,0.476655236,3791,0.378816916,7827,13543,7827,0.109365019,7827,0.669732976,7827,37.77677,-122.41891
Evening,9,3245, 11TH ST&MARKET ST S-FS/BZ,Outbound,28,39,33.4,0.476655236,3791,0.378816916,7827,13543,7827,0.109365019,7827,0.669732976,7827,37.77677,-122.41891
Morning,509,3245, 11TH ST&MARKET ST S-FS/BZ,Outbound,11,48,33.28571429,0.476655236,3791,0.378816916,7827,13543,7827,0.109365019,7827,0.669732976,7827,37.77677,-122.41891
Evening,6,3247, 14TH AVE&QUINTARA ST W-M - EOL,Outbound,0,6,0.9,0.11509434,1590,0.138490477,4253,5287,4253,0.073830237,4253,0.57535857,4253,37.74894,-122.47087
Evening,6,3247, 14TH AVE&QUINTARA ST W-MI/PS,Inbound,0,4,1.9,0.11509434,1590,0.138490477,4253,5287,4253,0.073830237,4253,0.57535857,4253,37.74894,-122.47087
Morning,6,3247, 14TH AVE&QUINTARA ST W-MI/PS,Inbound,0,16,2.909090909,0.11509434,1590,0.138490477,4253,5287,4253,0.073830237,4253,0.57535857,4253,37.74894,-122.47087
Morning,6,3247, 14TH AVE&QUINTARA ST W-M - EOL,Outbound,0,1,0.181818182,0.11509434,1590,0.138490477,4253,5287,4253,0.073830237,4253,0.57535857,4253,37.74894,-122.47087
Evening,48,3248, 14TH AVE&SANTIAGO ST SE-NS/P,Outbound,13,49,29.5,0.11509434,1590,0.138490477,4253,5287,4253,0.073830237,4253,0.57535857,4253,37.74517,-122.47108
Morning,48,3248, 14TH AVE&SANTIAGO ST SE-NS/P,Outbound,4,41,21.36363636,0.11509434,1590,0.138490477,4253,5287,4253,0.073830237,4253,0.57535857,4253,37.74517,-122.47108
Evening,48,3249, 14TH AVE&TARAVAL ST NW-NS,Inbound,7,16,11.33333333,0.096106048,1207,0.079318256,3051,5287,3051,0.059652573,3051,0.560471976,3051,37.74381,-122.47035
Morning,48,3249, 14TH AVE&TARAVAL ST NW-NS,Inbound,22,34,29.28571429,0.096106048,1207,0.079318256,3051,5287,3051,0.059652573,3051,0.560471976,3051,37.74381,-122.47035
Evening,48,3250, 14TH AVE&TARAVAL ST SE-NS,Outbound,13,51,30.5,0.096106048,1207,0.079318256,3051,5287,3051,0.059652573,3051,0.560471976,3051,37.74356,-122.47031
Morning,48,3250, 14TH AVE&TARAVAL ST SE-NS,Outbound,14,42,28.08333333,0.096106048,1207,0.079318256,3051,5287,3051,0.059652573,3051,0.560471976,3051,37.74356,-122.47031
Morning,48,3251, 14TH AVE&ULLOA ST NE-FS,Outbound,14,42,28.25,0.096106048,1207,0.079318256,3051,5287,3051,0.059652573,3051,0.560471976,3051,37.7422,-122.47021
Evening,48,3251, 14TH AVE&ULLOA ST NE-FS,Outbound,13,53,31,0.096106048,1207,0.079318256,3051,5287,3051,0.059652573,3051,0.560471976,3051,37.7422,-122.47021
Morning,48,3252, 14TH AVE&ULLOA ST NW-NS,Inbound,22,34,29.28571429,0.096106048,1207,0.079318256,3051,5287,3051,0.059652573,3051,0.560471976,3051,37.74207,-122.47022
Evening,48,3252, 14TH AVE&ULLOA ST NW-NS,Inbound,7,16,11.33333333,0.096106048,1207,0.079318256,3051,5287,3051,0.059652573,3051,0.560471976,3051,37.74207,-122.47022
Morning,37,3253, 14TH ST&ALPINE TER NE-NS/SB,Inbound,1,9,4.2,0.251546392,3880,0.215270121,7256,13543,7256,0.088616318,7256,0.764332966,7256,37.76878,-122.4384
Evening,37,3253, 14TH ST&ALPINE TER NE-NS/SB,Inbound,12,18,14.66666667,0.251546392,3880,0.215270121,7256,13543,7256,0.088616318,7256,0.764332966,7256,37.76878,-122.4384
Morning,37,3254, 14TH ST&CHURCH ST NW-FS/BZ,Inbound,1,9,5,0.359320047,5118,0.276879758,9589,13543,9589,0.095108979,9589,0.776931901,9589,37.76783,-122.43001
Evening,37,3254, 14TH ST&CHURCH ST NW-FS/BZ,Inbound,12,16,14,0.359320047,5118,0.276879758,9589,13543,9589,0.095108979,9589,0.776931901,9589,37.76783,-122.43001
Morning,37,3255, 14TH ST&CHURCH ST SW-NS/BZ,Outbound,0,4,2.25,0.359320047,5118,0.276879758,9589,13543,9589,0.095108979,9589,0.776931901,9589,37.76778,-122.43009
Evening,37,3255, 14TH ST&CHURCH ST SW-NS/BZ,Outbound,14,28,21.66666667,0.359320047,5118,0.276879758,9589,13543,9589,0.095108979,9589,0.776931901,9589,37.76778,-122.43009
Evening,37,3256, 14TH ST&CASTRO ST NW-FS/SB,Inbound,13,18,15.33333333,0.251546392,3880,0.215270121,7256,13543,7256,0.088616318,7256,0.764332966,7256,37.7674,-122.43631
Morning,37,3256, 14TH ST&CASTRO ST NW-FS/SB,Inbound,1,9,4,0.251546392,3880,0.215270121,7256,13543,7256,0.088616318,7256,0.764332966,7256,37.7674,-122.43631
Evening,37,3257, 14TH ST&CASTRO ST SW-NS/SB,Outbound,2,11,8,0.251546392,3880,0.215270121,7256,13543,7256,0.088616318,7256,0.764332966,7256,37.76739,-122.43628
Morning,37,3257, 14TH ST&CASTRO ST SW-NS/SB,Outbound,6,18,12,0.251546392,3880,0.215270121,7256,13543,7256,0.088616318,7256,0.764332966,7256,37.76739,-122.43628
Morning,37,3258, 14TH ST&NOE ST NE-NS/PS,Inbound,2,8,5.4,0.359320047,5118,0.276879758,9589,13543,9589,0.095108979,9589,0.776931901,9589,37.76755,-122.43378
Evening,37,3258, 14TH ST&NOE ST NE-NS/PS,Inbound,14,18,15.66666667,0.359320047,5118,0.276879758,9589,13543,9589,0.095108979,9589,0.776931901,9589,37.76755,-122.43378
Evening,37,3259, 14TH ST&NOE ST SW-NS/PS,Outbound,2,12,8.333333333,0.359320047,5118,0.276879758,9589,13543,9589,0.095108979,9589,0.776931901,9589,37.76754,-122.4346
Morning,37,3259, 14TH ST&NOE ST SW-NS/PS,Outbound,6,18,11.75,0.359320047,5118,0.276879758,9589,13543,9589,0.095108979,9589,0.776931901,9589,37.76754,-122.4346
Morning,37,3260, 14TH ST&SANCHEZ ST NE-NS/PS,Inbound,2,9,5.2,0.359320047,5118,0.276879758,9589,13543,9589,0.095108979,9589,0.776931901,9589,37.76769,-122.43201
Evening,37,3260, 14TH ST&SANCHEZ ST NE-NS/PS,Inbound,13,18,15,0.359320047,5118,0.276879758,9589,13543,9589,0.095108979,9589,0.776931901,9589,37.76769,-122.43201
Morning,37,3261, 14TH ST&SANCHEZ ST SW-NS/PS,Outbound,6,18,11.75,0.359320047,5118,0.276879758,9589,13543,9589,0.095108979,9589,0.776931901,9589,37.76774,-122.43181
Evening,37,3261, 14TH ST&SANCHEZ ST SW-NS/PS,Outbound,4,17,11.66666667,0.359320047,5118,0.276879758,9589,13543,9589,0.095108979,9589,0.776931901,9589,37.76774,-122.43181
Morning,66,3262, 15TH AVE&NORIEGA ST SW-FS/PS,Outbound,2,21,10.33333333,0.11509434,1590,0.138490477,4253,5287,4253,0.073830237,4253,0.57535857,4253,37.75444,-122.47264
Evening,66,3262, 15TH AVE&NORIEGA ST SW-FS/PS,Outbound,7,10,8.5,0.11509434,1590,0.138490477,4253,5287,4253,0.073830237,4253,0.57535857,4253,37.75444,-122.47264
Evening,66,3263, 15TH AVE&ORTEGA ST NW-NS/PS,Outbound,6,10,8,0.11509434,1590,0.138490477,4253,5287,4253,0.073830237,4253,0.57535857,4253,37.75299,-122.4721
Morning,66,3263, 15TH AVE&ORTEGA ST NW-NS/PS,Outbound,2,21,10.33333333,0.11509434,1590,0.138490477,4253,5287,4253,0.073830237,4253,0.57535857,4253,37.75299,-122.4721
Morning,66,3264, 15TH AVE&PACHECO ST NW-NS/PS,Outbound,2,22,10.66666667,0.11509434,1590,0.138490477,4253,5287,4253,0.073830237,4253,0.57535857,4253,37.75119,-122.47198
Evening,66,3264, 15TH AVE&PACHECO ST NW-NS/PS,Outbound,6,10,8,0.11509434,1590,0.138490477,4253,5287,4253,0.073830237,4253,0.57535857,4253,37.75119,-122.47198
Evening,66,3265, 15TH AVE&QUINTARA ST NW-NS/P,Outbound,5,10,7.5,0.11509434,1590,0.138490477,4253,5287,4253,0.073830237,4253,0.57535857,4253,37.74949,-122.47278
Morning,66,3265, 15TH AVE&QUINTARA ST NW-NS/P,Outbound,2,22,10.66666667,0.11509434,1590,0.138490477,4253,5287,4253,0.073830237,4253,0.57535857,4253,37.74949,-122.47278
Evening,17,3270, 15TH AVE&WEST PORTAL AVE S-F,Outbound,13,15,14,0.096106048,1207,0.079318256,3051,5287,3051,0.059652573,3051,0.560471976,3051,37.73672,-122.47059
Morning,17,3270, 15TH AVE&WEST PORTAL AVE S-F,Outbound,10,10,10,0.096106048,1207,0.079318256,3051,5287,3051,0.059652573,3051,0.560471976,3051,37.73672,-122.47059
Morning,66,3272, 16TH AVE&LAWTON ST E-MI/SB,Inbound,10,13,11.5,0.188223938,3108,0.204155375,6642,8515,6642,0.091538693,6642,0.665612767,6642,37.75891,-122.47379
Evening,66,3272, 16TH AVE&LAWTON ST E-MI/SB,Inbound,6,8,7,0.188223938,3108,0.204155375,6642,8515,6642,0.091538693,6642,0.665612767,6642,37.75891,-122.47379
Evening,66,3273, 16TH AVE&LAWTON ST NW-NS/PS,Outbound,10,11,10.5,0.188223938,3108,0.204155375,6642,8515,6642,0.091538693,6642,0.665612767,6642,37.75938,-122.47383
Morning,66,3273, 16TH AVE&LAWTON ST NW-NS/PS,Outbound,2,20,10.33333333,0.188223938,3108,0.204155375,6642,8515,6642,0.091538693,6642,0.665612767,6642,37.75938,-122.47383
Morning,66,3275, 16TH AVE&LOMITA AVE NW-NS/SB,Outbound,2,21,10.33333333,0.188223938,3108,0.204155375,6642,8515,6642,0.091538693,6642,0.665612767,6642,37.75733,-122.47367
Evening,66,3275, 16TH AVE&LOMITA AVE NW-NS/SB,Outbound,10,11,10.5,0.188223938,3108,0.204155375,6642,8515,6642,0.091538693,6642,0.665612767,6642,37.75733,-122.47367
Morning,66,3276, 16TH AVE&MORAGA ST E-MI/SB,Inbound,9,12,10.5,0.188223938,3108,0.204155375,6642,8515,6642,0.091538693,6642,0.665612767,6642,37.75666,-122.47367
Evening,66,3276, 16TH AVE&MORAGA ST E-MI/SB,Inbound,6,8,7,0.188223938,3108,0.204155375,6642,8515,6642,0.091538693,6642,0.665612767,6642,37.75666,-122.47367
Morning,66,3277, 16TH AVE&MORAGA ST NW-NS/SB,Outbound,2,21,10.33333333,0.188223938,3108,0.204155375,6642,8515,6642,0.091538693,6642,0.665612767,6642,37.75659,-122.47366
Evening,66,3277, 16TH AVE&MORAGA ST NW-NS/SB,Outbound,10,11,10.5,0.188223938,3108,0.204155375,6642,8515,6642,0.091538693,6642,0.665612767,6642,37.75659,-122.47366
Evening,66,3278, 16TH AVE&NORIEGA ST SE-NS/PS,Inbound,5,8,6.5,0.11509434,1590,0.138490477,4253,5287,4253,0.073830237,4253,0.57535857,4253,37.7547,-122.47336
Morning,66,3278, 16TH AVE&NORIEGA ST SE-NS/PS,Inbound,9,11,10,0.11509434,1590,0.138490477,4253,5287,4253,0.073830237,4253,0.57535857,4253,37.7547,-122.47336
Morning,66,3279, 16TH AVE&ORTEGA ST SE-NS/PS,Inbound,8,10,9,0.11509434,1590,0.138490477,4253,5287,4253,0.073830237,4253,0.57535857,4253,37.7528,-122.47321
Evening,66,3279, 16TH AVE&ORTEGA ST SE-NS/PS,Inbound,5,7,6,0.11509434,1590,0.138490477,4253,5287,4253,0.073830237,4253,0.57535857,4253,37.7528,-122.47321
Morning,66,3280, 16TH AVE&PACHECO ST SE-NS/PS,Inbound,8,10,9,0.11509434,1590,0.138490477,4253,5287,4253,0.073830237,4253,0.57535857,4253,37.75092,-122.47307
Evening,66,3280, 16TH AVE&PACHECO ST SE-NS/PS,Inbound,5,7,6,0.11509434,1590,0.138490477,4253,5287,4253,0.073830237,4253,0.57535857,4253,37.75092,-122.47307
Evening,22,3281, 16TH ST&BRYANT ST N-MB/BZ,Inbound,7,52,28.1875,0.476655236,3791,0.378816916,7827,13543,7827,0.109365019,7827,0.669732976,7827,37.76638,-122.41731
Evening,33,3281, 16TH ST&BRYANT ST N-MB/BZ,Inbound,7,34,22.2,0.476655236,3791,0.378816916,7827,13543,7827,0.109365019,7827,0.669732976,7827,37.76638,-122.41731
Morning,22,3281, 16TH ST&BRYANT ST N-MB/BZ,Inbound,5,53,28.66666667,0.476655236,3791,0.378816916,7827,13543,7827,0.109365019,7827,0.669732976,7827,37.76638,-122.41731
Morning,33,3281, 16TH ST&BRYANT ST N-MB/BZ,Inbound,6,43,23.5,0.476655236,3791,0.378816916,7827,13543,7827,0.109365019,7827,0.669732976,7827,37.76638,-122.41731
Evening,33,3282, 16TH ST&BRYANT ST SE-FS/BZ,Outbound,8,14,9.8,0.265097236,977,0.349237906,3018,8201,3018,0.123260437,3018,0.628230616,3018,37.76575,-122.41089
Evening,22,3282, 16TH ST&BRYANT ST SE-FS/BZ,Outbound,4,64,23.52941176,0.265097236,977,0.349237906,3018,8201,3018,0.123260437,3018,0.628230616,3018,37.76575,-122.41089
Morning,22,3282, 16TH ST&BRYANT ST SE-FS/BZ,Outbound,13,62,38.42857143,0.265097236,977,0.349237906,3018,8201,3018,0.123260437,3018,0.628230616,3018,37.76575,-122.41089
Morning,33,3282, 16TH ST&BRYANT ST SE-FS/BZ,Outbound,9,29,17.5,0.265097236,977,0.349237906,3018,8201,3018,0.123260437,3018,0.628230616,3018,37.76575,-122.41089
Evening,22,3283, 16TH ST&CHURCH ST NE-NS/BZ,Inbound,11,50,33.54545455,0.359320047,5118,0.276879758,9589,13543,9589,0.095108979,9589,0.776931901,9589,37.76595,-122.42898
Morning,22,3283, 16TH ST&CHURCH ST NE-NS/BZ,Inbound,12,56,39.6,0.359320047,5118,0.276879758,9589,13543,9589,0.095108979,9589,0.776931901,9589,37.76595,-122.42898
Evening,22,3284, 16TH ST&DOLORES ST NE-NS/PS,Inbound,10,52,33.63636364,0.296929173,4038,0.198784968,7078,13543,7078,0.060610342,7078,0.806159932,7078,37.76493,-122.42676
Morning,22,3284, 16TH ST&DOLORES ST NE-NS/PS,Inbound,11,67,44.53333333,0.296929173,4038,0.198784968,7078,13543,7078,0.060610342,7078,0.806159932,7078,37.76493,-122.42676
Evening,22,3285, 16TH ST&DOLORES ST SW-NS/PS,Outbound,14,62,37.85714286,0.296929173,4038,0.198784968,7078,13543,7078,0.060610342,7078,0.806159932,7078,37.76494,-122.42709
Morning,22,3285, 16TH ST&DOLORES ST SW-NS/PS,Outbound,22,64,41.13333333,0.296929173,4038,0.198784968,7078,13543,7078,0.060610342,7078,0.806159932,7078,37.76494,-122.42709
Morning,22,3286, 16TH ST&GUERRERO ST NE-NS/BZ,Inbound,11,70,44.3125,0.441050475,5369,0.405248227,14100,13543,14100,0.125460993,14100,0.639148936,14100,37.76926,-122.42905
Evening,22,3286, 16TH ST&GUERRERO ST NE-NS/BZ,Inbound,10,54,33.90909091,0.441050475,5369,0.405248227,14100,13543,14100,0.125460993,14100,0.639148936,14100,37.76926,-122.42905
Evening,22,3287, 16TH ST&GUERRERO ST SW-NS/BZ,Outbound,15,64,36.78571429,0.441050475,5369,0.405248227,14100,13543,14100,0.125460993,14100,0.639148936,14100,37.76504,-122.42492
Morning,22,3287, 16TH ST&GUERRERO ST SW-NS/BZ,Outbound,23,63,41.8,0.441050475,5369,0.405248227,14100,13543,14100,0.125460993,14100,0.639148936,14100,37.76504,-122.42492
Morning,22,3288, 16TH ST&HARRISON ST NE-NS/BZ,Inbound,5,57,28.78571429,0.441050475,5369,0.405248227,14100,13543,14100,0.125460993,14100,0.639148936,14100,37.76566,-122.42057
Evening,22,3288, 16TH ST&HARRISON ST NE-NS/BZ,Inbound,13,56,33.91666667,0.441050475,5369,0.405248227,14100,13543,14100,0.125460993,14100,0.639148936,14100,37.76566,-122.42057
Evening,33,3288, 16TH ST&HARRISON ST NE-NS/BZ,Inbound,9,37,24,0.441050475,5369,0.405248227,14100,13543,14100,0.125460993,14100,0.639148936,14100,37.76566,-122.42057
Morning,33,3288, 16TH ST&HARRISON ST NE-NS/BZ,Inbound,7,43,23.33333333,0.441050475,5369,0.405248227,14100,13543,14100,0.125460993,14100,0.639148936,14100,37.76566,-122.42057
Morning,33,3289, 16TH ST&HARRISON ST SW-NS/BZ,Outbound,9,36,22.16666667,0.265097236,977,0.349237906,3018,8201,3018,0.123260437,3018,0.628230616,3018,37.76591,-122.41399
Evening,22,3289, 16TH ST&HARRISON ST SW-NS/BZ,Outbound,0,73,29,0.265097236,977,0.349237906,3018,8201,3018,0.123260437,3018,0.628230616,3018,37.76591,-122.41399
Evening,33,3289, 16TH ST&HARRISON ST SW-NS/BZ,Outbound,8,16,11,0.265097236,977,0.349237906,3018,8201,3018,0.123260437,3018,0.628230616,3018,37.76591,-122.41399
Morning,22,3289, 16TH ST&HARRISON ST SW-NS/BZ,Outbound,14,63,41.78571429,0.265097236,977,0.349237906,3018,8201,3018,0.123260437,3018,0.628230616,3018,37.76591,-122.41399
Evening,22,3290, 16TH ST&KANSAS ST SW-NS/BZ,Outbound,0,50,18.93333333,0.137844612,1596,0.153184165,2905,8201,2905,0.038554217,2905,0.779345955,2905,37.76618,-122.40447
Morning,22,3290, 16TH ST&KANSAS ST SW-NS/BZ,Outbound,8,52,28.85714286,0.137844612,1596,0.153184165,2905,8201,2905,0.038554217,2905,0.779345955,2905,37.76618,-122.40447
Morning,22,3291, 16TH ST&MISSION ST NE-NS/BZ,Inbound,12,70,40.3125,0.441050475,5369,0.405248227,14100,13543,14100,0.125460993,14100,0.639148936,14100,37.76539,-122.42814
Evening,22,3291, 16TH ST&MISSION ST NE-NS/BZ,Inbound,8,51,33.90909091,0.441050475,5369,0.405248227,14100,13543,14100,0.125460993,14100,0.639148936,14100,37.76539,-122.42814
Morning,33,3292, 16TH ST&MISSION ST SE-FS/BZ,Outbound,10,43,24.71428571,0.441050475,5369,0.405248227,14100,13543,14100,0.125460993,14100,0.639148936,14100,37.76588,-122.41968
Evening,33,3292, 16TH ST&MISSION ST SE-FS/BZ,Outbound,8,16,11.6,0.441050475,5369,0.405248227,14100,13543,14100,0.125460993,14100,0.639148936,14100,37.76588,-122.41968
Evening,22,3293, 16TH ST&MISSION ST SW-NS/BZ,Outbound,4,73,32.26666667,0.441050475,5369,0.405248227,14100,13543,14100,0.125460993,14100,0.639148936,14100,37.76545,-122.42024
Morning,22,3293, 16TH ST&MISSION ST SW-NS/BZ,Outbound,18,64,43.25,0.441050475,5369,0.405248227,14100,13543,14100,0.125460993,14100,0.639148936,14100,37.76545,-122.42024
Evening,33,3295, 16TH ST&POTRERO AVE NW-FS/BZ,Inbound,7,31,18.8,0.265097236,977,0.349237906,3018,8201,3018,0.123260437,3018,0.628230616,3018,37.76597,-122.41006
Morning,33,3295, 16TH ST&POTRERO AVE NW-FS/BZ,Inbound,4,42,21.66666667,0.265097236,977,0.349237906,3018,8201,3018,0.123260437,3018,0.628230616,3018,37.76597,-122.41006
Evening,22,3295, 16TH ST&POTRERO AVE NW-FS/BZ,Inbound,9,44,26.07142857,0.265097236,977,0.349237906,3018,8201,3018,0.123260437,3018,0.628230616,3018,37.76597,-122.41006
Morning,22,3295, 16TH ST&POTRERO AVE NW-FS/BZ,Inbound,4,49,24.66666667,0.265097236,977,0.349237906,3018,8201,3018,0.123260437,3018,0.628230616,3018,37.76597,-122.41006
Morning,22,3296, 16TH ST&POTRERO AVE SW-NS/BZ,Outbound,8,60,32.2,0.265097236,977,0.349237906,3018,8201,3018,0.123260437,3018,0.628230616,3018,37.76599,-122.41037
Evening,33,3296, 16TH ST&POTRERO AVE SW-NS/BZ,Outbound,8,20,12.25,0.265097236,977,0.349237906,3018,8201,3018,0.123260437,3018,0.628230616,3018,37.76599,-122.41037
Evening,22,3296, 16TH ST&POTRERO AVE SW-NS/BZ,Outbound,1,55,20.71428571,0.265097236,977,0.349237906,3018,8201,3018,0.123260437,3018,0.628230616,3018,37.76599,-122.41037
Morning,33,3296, 16TH ST&POTRERO AVE SW-NS/BZ,Outbound,6,18,11.83333333,0.265097236,977,0.349237906,3018,8201,3018,0.123260437,3018,0.628230616,3018,37.76599,-122.41037
Morning,22,3297, 16TH ST&SAN BRUNO AVE SE-FS/,Outbound,8,61,33.57142857,0.137844612,1596,0.153184165,2905,8201,2905,0.038554217,2905,0.779345955,2905,37.76621,-122.40604
Evening,22,3297, 16TH ST&SAN BRUNO AVE SE-FS/,Outbound,1,54,20.21428571,0.137844612,1596,0.153184165,2905,8201,2905,0.038554217,2905,0.779345955,2905,37.76621,-122.40604
Evening,33,3299, 16TH ST&SHOTWELL ST SE-FS/BZ,Outbound,8,18,11.33333333,0.441050475,5369,0.405248227,14100,13543,14100,0.125460993,14100,0.639148936,14100,37.76583,-122.41937
Evening,22,3299, 16TH ST&SHOTWELL ST SE-FS/BZ,Outbound,0,72,29,0.441050475,5369,0.405248227,14100,13543,14100,0.125460993,14100,0.639148936,14100,37.76583,-122.41937
Morning,33,3299, 16TH ST&SHOTWELL ST SE-FS/BZ,Outbound,10,38,22.83333333,0.441050475,5369,0.405248227,14100,13543,14100,0.125460993,14100,0.639148936,14100,37.76583,-122.41937
Morning,22,3299, 16TH ST&SHOTWELL ST SE-FS/BZ,Outbound,14,63,42.5,0.441050475,5369,0.405248227,14100,13543,14100,0.125460993,14100,0.639148936,14100,37.76583,-122.41937
